Capture Date,Course ID,Trap,Band ID,Recapture,Sex,Age,Immature,Weight,Condition,Leg Band,Wing Band,Tag Status at Capture,Manufacturer_at_Capture,SerialNum_at_Capture,Frequency_at_Capture,Tag Status at Release,Manufacturer_at_Release,SerialNum_at_Release,Frequency_at_Release,BirdID,Comments,ObjectId,WingChord,Tarsus,RadioSize
11/3/2023,,AC-57,230861,,Female,Juvenile,8,193,1,,-,,,,,,,O21-47,164.685,164.685_230861,,,109,32.05,
11/3/2023,,AC-57,230862,,Male,Juvenile,7.75,183,2,,-,,,,,,,O21-77,165.446,165.446_230862,,,110,33.03,
11/3/2023,,AC-57,230863,,Male,Juvenile,8,177,2,,-,,,,,,,O22-161,164.171,164.171_230863,,,112,32.7,
11/4/2023,,DB-36,230001,,Male,Adult,-,176,1,,-,,,,,,,O22-43,162.614,162.614_230001,,,108,29.44,
11/4/2023,,DB-36,230002,,Female,Adult,-,169,1,,-,,,,,,,O22-53,162.822,162.822_230002,,,109,30.31,
11/4/2023,,DB-35,230003,,Female,Juvenile,-,175,1,,-,,,,,,,O22-131,163.703,163.703_230003,,,110,29.41,
11/4/2023,,DB-35,230004,,Female,Juvenile,-,175,1,,-,,,,,,,O22-22,162.345,162.345_230004,,,107,29.35,
11/4/2023,,BJ-32,230701,,Female,Adult,-,154,4,,-,,,,,,,O22-59,165.095,165.095_230701,,,104,29.23,
11/4/2023,,BJ-32,230702,,Male,Juvenile,-,159,1,,-,,,,,,,O22-69,162.992,162.992_230702,,,108,32.82,
11/4/2023,,BJ-32,230703,,Male,Juvenile,-,186,1,,-,,,,,,,O22-63,162.938,162.938_230703,,,104,31.63,
11/4/2023,,BJ-32,230704,,Female,Juvenile,-,159,4,,-,,,,,,,??,164.800,164.800_230704,,,109,29.13,
11/4/2023,,BJ-32,230705,,Male,Juvenile,-,175,2,,-,,,,,,,O22-019,163.019,163.019_230705,,,115,30.02,
11/4/2023,,CC-31,231301,,Female,Juvenile,-,151,1,,-,,,,,,,O22-96,163.326,163.326_231301,,,110,25.9,
11/4/2023,,CC-31,231302,,Female,Juvenile,-,158,2,,-,,,,,,,O22-135,163.785,163.785_231302,,,106,29,
11/4/2023,,CC-31,231303,,Female,Juvenile,-,151,1,,-,,,,,,,O22-171,164.296,164.296_231303,,,108,29.45,
11/4/2023,,CC-31,231304,,Male,Juvenile,-,153,1,,-,,,,,,,O22-270,164.287,164.287_231304,,,106,26.76,
4-Nov,,CC-31,231305,,Male,Adult,-,188,1,,-,,,,,,,O22-34,162.506,162.506_231305,,,107,29,
11/4/2023,,CC-31,231306,,Male,Juvenile,-,152,2,,-,,,,,,,O22-179,164.406,164.406_231306,,,105,24.75,
11/4/2023,,CC-31,231305,,Male,Juvenile,-,168,2,,-,,,,,,,O22-240,165.052,165.052_231305,,,108,29.88,
11/4/2023,,BP40,230301,,Male,Juvenile,-,180,3,,-,,,,,,,O22-15,162.263,162.263_230301,,,109,30.31,
11/4/2023,,BP40,230302,,Male,Juvenile,-,174,4,,-,,,,,,,O21-30,164.215,164.215_230302,,,109,31.24,
11/4/2023,,BP40,230303,,Male,Juvenile,-,168,3,,-,,,,,,,O22-155,164.054,164.054_230303,,,111,30.8,
11/4/2023,,BP40,230304,,Male,Juvenile,-,165,3,,-,,,,,,,O22-132,163.729,163.729_230304,,,105,29.5,
11/4/2023,,BB-31,230561,,Male,Juvenile,8,206,1,,-,,,,,,,OA23-54,163.577,163.577_230561,,,113,33.18,
11/4/2023,,BB-31,220382,,Male,Adult,-,208,1,,-,,,,,,,O22-78,162.083,163.083_220382,the correct bird id: 162.083_220382,,114,32.46,
11/4/2023,,BB-46,230562,,Female,Juvenile,9.5,200,1,,-,,,,,,,OA23-122,165.619,165.619_230562,,,109,31.75,
11/4/2023,,BB-46,230563,,Female,Juvenile,8,211,1,,-,,,,,,,OA23-102,165.079,165.079_230563,,,108,32.95,
11/4/2023,,BB-46,230564,,Female,Adult,-,202,1,,-,,,,,,,-,-,#NAME?,,,112,32.92,
11/4/2023,,BB-46,230565,,Male,Juvenile,8,204,1,,-,,,,,,,-,-,#NAME?,,,111,33.48,
11/4/2023,,BB-46,230566,,Male,Adult,-,201,1,,-,,,,,,,-,-,#NAME?,,,112,32.32,
11/4/2023,,FC-3,231047,,Female,Juvenile,7.75,175,1,,-,,,,,,,OA23-61,164.08,164.080_231047,,,111,32.22,
11/4/2023,,FC-33,231048,,Male,Juvenile,8.5,169,4,,-,,,,,,,-,-,#NAME?,,,109,33.12,
11/5/2023,,DB-62,230005,,Female,Juvenile,-,147,3,,-,,,,,,,O22-140,163.855,163.855_230005,,,107,32.55,
11/5/2023,,DB-62,230006,,Female,Juvenile,-,147,3,,-,,,,,,,O22-149,163.981,163.981_230006,,,106,30.59,
11/5/2023,,DB-62,230007,,Female,Adult,-,167,1,,-,,,,,,,O22-29,162.425,162.425_230007,,,107,30.52,
11/5/2023,,DB-62,230008,,Female,Juvenile,-,110,1,,-,,,,,,,-,-,#NAME?,,,99,26.41,
11/5/2023,,DB-62,230009,,Male,Adult,-,163,2,,-,,,,,,,O22-90,163.244,163.244_230009,,,103,27.9,
11/5/2023,,DB-62,230010,,Female,Juvenile,-,150,3,,-,,,,,,,OA23-85,164.664,164.664_230010,,,104,33.18,
11/5/2023,,DB-62,230011,,Female,Juvenile,-,127,1,,-,,,,,,,-,-,#NAME?,,,107,27.43,
11/5/2023,,DB-62,230012,,Female,Juvenile,-,135,2,,-,,,,,,,O22-223,164.89,164.890_230012,,,109,28.14,
11/6/2023,,DB-43,230013,,Female,Juvenile,,144,1,,-,,,,,,,O22-37,162.533,162.533_230013,,,104,29.59,
11/6/2023,,DB-43,230014,,Male,Adult,,195,2,,-,,,,,,,OA23-119,165.592,165.592_230014,,,115,32.29,
11/6/2023,,DB-43,230015,,Female,Juvenile,,166,2,,-,,,,,,,OA23-87,164.756,164.756_230015,,,107,29.01,
11/6/2023,,DB-43,230016,,Male,Adult,,170,2,,-,,,,,,,O22-160,164.135,164.135_230016,,,111,29.4,
11/6/2023,,DB-43,230017,,Male,Adult,,187,1,,-,,,,,,,OA23-13,162.371,162.371_230017,,,106,30.55,
11/6/2023,,DB-43,230018,,Female,Adult,,184,1,,-,,,,,,,O22-58,164.107,164.107_230018,,,112,27.85,
11/6/2023,,DB-43,230019,,Male,Adult,,168,1,,-,,,,,,,-,-,#NAME?,,,107,31.9,
11/6/2023,,DB-43,230020,,Female,Adult,,177,1,,-,,,,,,,-,-,#NAME?,,,112,30.66,
11/6/2023,,DB-43,230021,,Male,Adult,,179,1,,-,,,,,,,-,-,#NAME?,,,110,31.21,
11/6/2023,,DB-43,230022,,Male,Juvenile,,150,1,,-,,,,,,,-,-,#NAME?,,,100,31.4,
11/6/2023,,DB-43,230023,,Male,Juvenile,,185,1,,-,,,,,,,OA23-69,164.234,164.234_230023,,,104,32.2,
11/6/2023,,DB-36,230025,,Female,Juvenile,,165,1,,-,,,,,,,OA23-115,165.466,165.466_230025,,,105,31.66,
11/6/2023,,DB-36,230024,,Male,Juvenile,,186,1,,-,,,,,,,OA23-55,163.621,163.621_230024,,,111,30.98,
11/6/2023,,DB-36,230026,,Male,Juvenile,,156,1,,-,,,,,,,O22-201,164.646,164.646_230026,,,106,30.18,
11/6/2023,,DB-36,230027,,Male,Juvenile,,165,2,,-,,,,,,,O22-101,163.379,163.379_230027,,,107,30.45,
11/6/2023,,DB-36,230028,,Female,Juvenile,,170,1,,-,,,,,,,O22-209,164.738,164.738_230028,,,110,32.56,
11/6/2023,,DB-36,230029,,Female,Juvenile,,167,1,,-,,,,,,,-,-,#NAME?,,,109,29.55,
11/6/2023,,DB-36,230030,,Female,Juvenile,-,161,1,,-,,,,,,,-,-,#NAME?,,,105,31.04,
11/6/2023,,DB-36,230031,,Male,Juvenile,-,178,1,,-,,,,,,,-,-,#NAME?,,,108,29.89,
11/6/2023,,DB-20,230032,,Female,Juvenile,-,157,1,,-,,,,,,,O22-217,164.836,164.836_230032,,,107,29.8,
11/6/2023,,DB-20,230033,,Female,Juvenile,-,168,1,,-,,,,,,,O22-57,163.918,163.918_230033,,,110,28.55,
11/6/2023,,DB-20,230034,,Female,Juvenile,-,169,1,,-,,,,,,,OA23-68,164.225,164.225_230034,,,112,30.99,
11/6/2023,,DB-20,230105,,Female,Adult,-,186,1,,-,,,,,,,OA23-111,165.295,165.295_230105,,,108,30.94,
11/6/2023,,DB-20,230035,,Male,Adult,-,187,1,,-,,,,,,,OA23-86,164.702,164.702_230035,,,114,30.92,
11/6/2023,,DB14,230036,,Female,Juvenile,-,130,1,,-,,,,,,,OA23-70,164.269,164.269_230036,,,102,29.77,
11/5/2023,,BP54,230305,,Male,Juvenile,-,181,1,,-,,,,,,,O21-71,165.353,165.353_230305,,,111,31.75,
11/5/2023,,BP54,230306,,Female,Juvenile,-,173,1,,-,,,,,,,O22-17,162.291,162.291_230306,,,104,30.06,
11/5/2023,,BP54,230307,,Female,Juvenile,-,164,1,,-,,,,,,,O22-175,164.332,164.332_230307,,,109,30.18,
11/5/2023,,BP54,230308,,Male,Juvenile,-,188,1,,-,,,,,,,O21-62,165.169,165.169_230308,,,111,30.61,
11/5/2023,,BP54,230309,,Male,Juvenile,-,179,1,,-,,,,,,,O22-186,164.495,164.495_230309,,,111,29.61,
11/5/2023,,BP54,230310,,Male,Juvenile,-,170,1,,-,,,,,,,O22-4,162.128,162.128_230310,,,109,29.66,
11/5/2023,,BB31,230421,,Male,Juvenile,-,156,1,,-,,,,,,,O22-40,162.561,162.561_230421,,,110,29.98,
11/5/2023,,BB31,230422,,Female,Juvenile,-,161,1,,-,,,,,,,OA23-117,165.53,165.530_230422,,,104,29.62,
11/5/2023,,BB31,230423,,Male,Juvenile,-,168,2,,-,,,,,,,O22-174,164.323,164.323_230423,,,106,30.47,
11/5/2023,,BB31,230424,,Male,Juvenile,-,162,1,,-,,,,,,,O22-3,162.12,162.120_230424,,,111,28.15,
11/5/2023,,BB31,230425,,Female,Juvenile,-,153,1,,-,,,,,,,O22-150,163.991,163.991_230425,,,100,29.23,
11/5/2023,,BB31,230426,,Male,Juvenile,-,185,1,,-,,,,,,,O22-130,163.694,163.694_230426,,,111,25.05,
11/5/2023,,FC-3,231049,,Female,Juvenile,8.5,172,1,,-,,,,,,,O22-129,163.685,163.685_231049,,,104,31.04,
11/5/2023,,FC-5,231050,,Male,Adult,-,192,1,,-,,,,,,,OA23-122,165.629,165.629_231050,,,109,31.15,
11/5/2023,,FC-5,231051,,Male,Juvenile,8.5,199,1,,-,,,,,,,022-62,162.929,162.929_231051,,,108,29.54,
11/5/2023,,FC-5,231052,,Female,Juvenile,8.5,160,3,,-,,,,,,,O21-80,165.506,165.506_231052,,,106,28.61,
11/5/2023,,AC-6,230864,,Female,Juvenile,8,177,1,,-,,,,,,,OA23-108,165.268,165.268_230864,,,111,31.9,
11/5/2023,,BJ-10,230706,,Female,Adult,-,169,1,,-,,,,,,,O22-239,165.044,165.044_230706,,,109,32.68,
11/5/2023,,BJ-10,230725,,Male,Juvenile,-,157,1,,-,,,,,,,OA23-125,165.646,165.646_230725,,,109,30.31,
11/5/2023,,BJ-10,230707,,Male,Juvenile,-,160,1,,-,,,,,,,O22-237,165.027,165.027_230707,,,113,29.87,
11/6/2023,,BJ-1,230710,,Male,Juvenile,-,145,2,,-,,,,,,,O22-123,163.631,163.631_230710,,,104,30.31,
11/6/2023,,BJ-35,230708,,Female,Juvenile,-,180,1,,-,,,,,,,O22-128,163.657,163.657_230708,,,111,29.94,
11/6/2023,,BJ-35,230709,,Female,Juvenile,-,175,3,,-,,,,,,,O22-181,164.421,164.421_230709,,,114,27.72,
11/6/2023,,BJ-35,230711,,Male,Juvenile,-,177,1,,-,,,,,,,OA23-82,164.539,164.539_230711,,,111,27.17,
11/6/2023,,BJ-35,230712,,Male,Juvenile,-,169,1,,-,,,,,,,-,-,#NAME?,,,104,25.78,
11/6/2023,,BJ-35,230713,,Male,Juvenile,-,173,1,,-,,,,,,,-,-,#NAME?,,,117,31.37,
11/5/2023,,CC-45,231307,,Female,Juvenile,recaptured nov 6th also,155,2,,-,,,,,,,O21-64,165.189,165.189_231307,,,108,29.31,
11/5/2023,,CC-45,220820,,Female,Adult,,173,1,,-,,,,,,,O22-196,164.602,164.602_220820,,,106,28.66,
11/6/2023,,CC-45,231308,,Female,Juvenile,-,173,1,,-,,,,,,,O22-172,164.304,164.304_231308,,,115,32.1,
11/6/2023,,CC-45,235101,,Male,Juvenile,wing tagged,180,3,,235101,,,,,,,O22-86,163.19,163.19_235101,,,112,31.17,
11/6/2023,,CC-45,235102,,Male,Juvenile,wing tagged,180,3,,235102,,,,,,,O22-185,164.485,164.485_235102,,,114,30.04,
11/6/2023,,CC-45,231309,,Female,Juvenile,-,167,2,,-,,,,,,,OA23-124,165.638,165.638_231309,,,110,28.84,
11/6/2023,,FC-17,231053,,Female,Juvenile,8,191,3,,-,,,,,,,OA23-112,165.34,165.340_231053,,,110,32.74,
11/6/2023,,FC-17,231054,,Female,Juvenile,7.5,182,1,,-,,,,,,,OA23-118,165.583,165.583_231054,,,108,31.28,
11/6/2023,,FC-17,231055,,Female,Juvenile,7,174,3,,-,,,,,,,OA23-129,165.882,165.882_231055,,,110,31.56,
11/6/2023,,FC-17,231056,,Male,Juvenile,8,192,2,,-,,,,,,,O22-57,162.866,162.866_231056,,,110,32.37,
11/6/2023,,FC-17,231057,,Female,Juvenile,8.5,188,2,,-,,,,,,,O21-46,164.676,164.676_231057,,,109,31.43,
11/6/2023,,FC-17,231058,,Male,Juvenile,7,185,1,,-,,,,,,,OA23-59,164.008,164.008_231058,,,111,31.57,
11/6/2023,,FC-17,231059,,Male,Juvenile,9,191,1,,-,,,,,,,-,-,#NAME?,,,112,31.74,
11/6/2023,,FC-17,231060,,Female,Juvenile,8,202,3,,-,,,,,,,-,-,#NAME?,,,110,32.47,
11/6/2023,,FC-17,231061,,Male,Juvenile,9,170,1,,-,,,,,,,-,-,#NAME?,,,109,30.16,
11/6/2023,,FC-17,231062,,Male,Juvenile,9,193,2,,-,,,,,,,-,-,#NAME?,,,113,32.21,
11/6/2023,,FC-17,231063,,Male,Juvenile,8,181,2,,-,,,,,,,-,-,#NAME?,,,106,32.05,
11/6/2023,,FC-17,231064,,Male,Juvenile,8,215,1,,-,,,,,,,-,-,#NAME?,,,117,33.54,
6-Nov,,FC-60,231065,,Male,Juvenile,8,194,1,,-,,,,,,,OA23-126,165.832,165.832_231065,,,115,32.61,
11/6/2023,,FC-60,231066,,Male,Juvenile,8.5,191,3,,-,,,,,,,OA23-58,163.945,163.945_231066,,,113,33.31,
11/6/2023,,FC-60,231067,,Female,Juvenile,9,189,2,,-,,,,,,,O22-148,163.972,163.972_231067,,,109,33.04,
11/6/2023,,FC-60,231068,,Male,Juvenile,8,193,1,,-,,,,,,,OA23-114,165.421,165.421_231068,,,111,32.26,
11/6/2023,,FC-60,231069,,Female,Juvenile,9,179,1,,-,,,,,,,-,-,#NAME?,,,104,31.09,
11/6/2023,,FC-60,231070,,Male,Juvenile,7,187,2,,-,,,,,,,O21-1X0,165.132,165.132_231070,,,112,31.87,
11/6/2023,,FC-60,231071,,Female,Juvenile,8,178,1,,-,,,,,,,-,-,#NAME?,,,109,26.22,
11/6/2023,,FC-60,231072,,Male,Juvenile,7,178,1,,-,,,,,,,-,-,#NAME?,,,103,30.02,
11/6/2023,,FC-60,231073,,Female,Juvenile,9,165,1,,-,,,,,,,-,-,#NAME?,,,107,29.81,
11/6/2023,,FC-60,231074,,Male,Juvenile,8,184,1,,-,,,,,,,-,-,#NAME?,,,106,27.66,
11/6/2023,,FC-60,231075,,Male,Juvenile,8,179,1,,-,,,,,,,-,-,#NAME?,,,111,30.42,
11/6/2023,,FC-60,220210,,Male,Adult,-,182,1,,-,,,,,,,OA23-92,164.809,164.809_220210,,,110,30.12,
11/6/2023,,FC-60,231077,,Male,Juvenile,-,180,3,,-,,,,,,,-,-,#NAME?,,,107,26.92,
11/6/2023,,FC-60,231076,,Female,Juvenile,-,170,1,,-,,,,,,,-,-,#NAME?,,,109,nodata,
11/6/2023,,FC-33,231078,,Male,Juvenile,-,177,1,,-,,,,,,,O22-38,162.543,162.543_231078,,,103,32.03,
11/7/2023,,FC-3,231079,,Male,Juvenile,9 1/2,173,1,,-,,,,,,,OA23-95,164.955,164.955_231079,,,112,30.17,
11/7/2023,,FC-5,231080,,Female,Adult,-,168,2,,-,,,,,,,OA23-27,162.623,162.623_231080,,,113,31.45,
11/7/2023,,FC-5,231081,,Male,Juvenile,8 1/4,157,1,,-,,,,,,,OA23-6,162.254,162.254_231081,,,103,31.3,
11/7/2023,,FC-5,220630,,Male,Adult,-,170,1,,-,,,,,,,-,-,#NAME?,,,111,31.71,
11/7/2023,,FC-5,231082,,Female,Juvenile,8,161,1,,-,,,,,,,OA23-2,162.092,162.092_231082,,,103,30.47,
11/7/2023,,FC-7,235191,,Male,Juvenile,8,174,1,,235191,,,,,,,OA23-91,164.792,164.792_235191,,,113,31.12,
11/7/2023,,FC-7,220188,,Female,Adult,-,181,1,,-,,,,,,,-,-,#NAME?,,,111,32.18,
11/7/2023,,FC-7,235193,,Female,Juvenile,8,166,1,,235193,,,,,,,O22-226,164.919,164.919_235193,,,106,31.19,
11/7/2023,,FC-7,231083,,Male,Adult,-,219,1,,-,,,,,,,OA23-60,164.063,164.063_231083,,,116,35.07,
11/7/2023,,FC-25,231084,,Male,Juvenile,8,159,2,,-,,,,,,,OA23-128,165.857,165.857_231084,,,109,31.02,
11/7/2023,,FC-25,231085,,Female,Juvenile,7,143,2,,-,,,,,,,OA23-89,164.774,164.774_231085,,,101,28.95,
11/7/2023,,FC-25,231086,,Female,Juvenile,8,182,1,,-,,,,,,,-,-,#NAME?,,,111,30.24,
11/7/2023,,FC-25,231087,,Male,Juvenile,8 1/2,174,1,,-,,,,,,,OA23-73,164.34,164.340_231087,,,111,31.59,
11/7/2023,,FC-25,231088,,Male,Juvenile,8,177,1,,-,,,,,,,-,-,#NAME?,,,114,32.75,
11/7/2023,,FC-25,231089,,Male,Juvenile,8 1/4,170,1,,-,,,,,,,-,-,#NAME?,,,109,32.48,
11/7/2023,,DB-22,230037,,Male,Juvenile,-,161,1,,-,,,,,,,OA23-127,165.846,165.846_230037,,,110,29.27,
11/7/2023,,DB-35,230038,,Female,Juvenile,-,80,1,,-,,,,,,,-,-,#NAME?,,,92,25.71,
11/7/2023,,DB-38,230039,,Male,Adult,-,173,3,,-,,,,,,,-,-,#NAME?,,,111,32.95,
11/7/2023,,DB-38,230040,,Female,Juvenile,-,163,1,,-,,,,,,,-,-,#NAME?,,,106,29.81,
11/7/2023,,DB-38,230041,,Female,Juvenile,-,176,1,,-,,,,,,,-,-,#NAME?,,,106,29.95,
11/7/2023,,DB-38,230042,,Female,Juvenile,-,180,1,,-,,,,,,,-,-,#NAME?,,,113,30.59,
11/7/2023,,DB-50,230043,,Male,Juvenile,-,136,2,,-,,,,,,,-,-,#NAME?,,,101,28.48,
11/7/2023,,BJ-2,230714,,Male,Juvenile,-,157,1,,-,,,,,,,O22-154,164.035,164.035_230714,,,106,28.46,
11/7/2023,,BJ-2,230715,,Female,Juvenile,-,165,1,,-,,,,,,,OA32-96,164.973,164.973_230715,,,115,28.63,
11/7/2023,,BJ-2,230716,,Female,Juvenile,-,169,1,,-,,,,,,,O22-221,164.864,164.864_230716,,,112,31.54,
11/7/2023,,BJ-2,230717,,Female,Juvenile,-,163,1,,-,,,,,,,-,-,#NAME?,,,104,28.49,
11/7/2023,,BJ-2,230724,,Female,Adult,-,170,1,,-,,,,,,,O22-121,163.604,163.604_230724,,,111,29.6,
11/7/2023,,BJ-2,230718,,Male,Juvenile,-,160,1,,-,,,,,,,O22-137,163.81,163.810_230718,,,108,30.16,
11/7/2023,,BJ-2,230719,,Female,Juvenile,-,157,1,,-,,,,,,,-,-,#NAME?,,,107,29.47,
11/7/2023,,BJ-2,230720,,Male,Juvenile,-,180,1,,-,,,,,,,-,-,#NAME?,,,108,31.42,
11/7/2023,,BJ-2,230721,,Female,Adult,-,164,1,,-,,,,,,,-,-,#NAME?,,,111,30.54,
11/8/2023,,BJ-1,230722,,Male,Juvenile,-,165,1,,-,,,,,,,OA23-63,164.098,164.098_230722,,,108,31.01,
11/8/2023,,BJ-1,230723,,Male,Juvenile,-,145,2,,-,,,,,,,OA23-4,162.146,162.146_230723,,,103,29.47,
11/8/2023,,BJ-1,230726,,Male,Juvenile,-,174,2,,-,,,,,,,OA23-90,164.782,164.782_230726,,,107,30.81,
11/8/2023,,BJ-1,230727,,Female,Juvenile,-,159,1,,-,,,,,,,OA23-35,162.74,162.740_230727,,,107,29.32,
11/9/2023,,BJ-10,230728,,Female,Adult,-,173,1,,-,,,,,,,OA23-109,165.277,165.277_230728,,,111,30.07,
11/9/2023,,BJ-10,230729,,Male,Adult,-,175,1,,-,,,,,,,OA22-222,164.881,164.881_230729,,,115,29.74,
11/9/2023,,BJ-26,230730,,Female,Juvenile,-,177,3,,-,,,,,,,O22-23,162.353,162.353_230730,,,108,30.18,
11/9/2023,,BJ-26,230731,,Female,Juvenile,-,177,1,,-,,,,,,,OA23-88,164.765,164.765_230731,,,106,32.07,
11/9/2023,,BJ-26,230732,,Female,Juvenile,-,173,1,,-,,,,,,,OA23-30,162.667,162.667_230732,,,106,32.07,
11.9/23,,BJ-26,230733,,Male,Juvenile,-,182,1,,-,,,,,,,OA23-67,164.207,164.207_230733,,,108,28.55,
11/9/2023,,BJ-26,230734,,Male,Juvenile,-,170,1,,-,,,,,,,OA23-56,163.819,163.819_230734,,,110,31.06,
11/9/2023,,BJ-26,230735,,Male,Juvenile,-,180,1,,-,,,,,,,O22-195,164.593,164.593_230735,,,109,31.7,
11/7/2023,,AC-54,230865,,Male,Juvenile,9,173,2,,-,,,,,,,OA23-52,163.388,163.388_230865,,,107,32.34,
11/7/2023,,AC-54,230866,,Male,Adult,-,191,1,,-,,,,,,,OA23-49,163.137,163.137_230866,,,116,34.09,
11/7/2023,,AC-54,230867,,Female,Juvenile,9,169,2,,-,,,,,,,OA23-104,165.205,165.205_230867,,,112,31.43,
11/8/2023,,AC-31,205020,,Male,Adult,-,144,3,,205020,,,,,,,OA23-113,165.393,165.393_205020,,,111,31.21,
11/8/2023,,AC-31,230868,,Female,Juvenile,8,103,3,,-,,,,,,,-,-,#NAME?,,,112,28.56,
11/7/2023,,CC-8,231310,,Male,Juvenile,-,165,1,,-,,,,,,,O22-111,163.505,163.505_231310,,,106,28.33,
11/9/2023,,CC-57,231311,,Male,Juvenile,-,129,2,,-,,,,,,,-,-,#NAME?,,,109,27.4,
9-Nov,,CC-54,231312,,Female,Juvenile,-,163,2,,-,,,,,,,OA23-77,164.395,164.395_231312,,,107,28.04,
11/9/2023,,CC-54,231313,,Female,Juvenile,-,171,2,,-,,,,,,,OA23-25,162.525,162.525_231313,,,109,28.45,
11/9/2023,,CC-54,231314,,Male,Juvenile,-,117,1,,-,,,,,,,-,-,#NAME?,,,95,26.55,
11/9/2023,,CC-54,231315,,Female,Juvenile,-,174,3,,-,,,,,,,OA23-38,162.802,162.802_231315,,,112,29.83,
11/7/2023,,BB-51,230567,,Male,Juvenile,8,146,1,,-,,,,,,,OA23-29,162.667,162.667_230567,,,109,29.41,
11/7/2023,,BB-51,230568,,Male,Adult,-,156,1,,-,,,,,,,OA23-15,162.406,162.406_230568,,,110,30.25,
11/7/2023,,BB-51,230569,,Male,Juvenile,8,123,1,,-,,,,,,,-,-,#NAME?,,,103,28.07,
11/7/2023,,BB-32,230570,,Female,Adult,-,173,1,,-,,,,,,,-,-,#NAME?,,,109,30.66,
11/8/2023,,BB-51,230571,,Female,Juvenile,8 1/2,164,1,,-,,,,,,,OA23-50,163.208,163.208_230571,,,110,32.36,
11/8/2023,,BB-51,230572,,Female,Adult,-,167,1,,-,,,,,,,OA23-33,162.704,162.704_230572,,,110,32.03,
11/8/2023,,BB-51,230573,,Female,Juvenile,8 1/2,179,1,,-,,,,,,,O22-127,163.667,163.667_230573,,,112,32.8,
11/8/2023,,BP-19,230311,,Male,Juvenile,-,165,1,,-,,,,,,,OA23-53,163.397,163.397_230311,,,109,30.98,
11/8/2023,,BP-19,230312,,Female,Juvenile,-,168,1,,-,,,,,,,OA23-42,162.92,162.920_230312,,,111,31.03,
11/18/2023,,BP-19,230313,,Female,Juvenile,-,175,3,,-,,,,,,,OA23-51,163.306,163.306_230313,,,109,28.73,
11/8/2023,,BP-19,230314,,Male,Adult,-,175,2,,-,,,,,,,O21-11N,162.452,162.452_230314,,,111,30.36,
11/8/2023,,BP-19,230315,,Male,Juvenile,-,168,1,,-,,,,,,,OA23-84,164.62,164.620_230315,,,112,31.92,
11/8/2023,,BP-19,220669,,Male,Adult,-,183,1,,-,,,,,,,OA23-64,164.162,164.162_220669,,,110,30.14,
11/9/2023,,BP-14,230316,,Male,Juvenile,-,179,1,,-,,,,,,,OA23-48,163.128,163.128_230316,,,108,32.03,
11/9/2023,,BP-14,230317,,Female,Adult,-,170,3,,-,,,,,,,OA23-10,162.332,162.332_230317,,,111,30.19,
11/9/2023,,BP-14,230218,,Male,Juvenile,-,175,1,,-,,,,,,,OA23-14,162.38,162.380_230318,correct band is 230218,,109,32.65,
11/9/2023,,BP-14,230219,,Male,Juvenile,-,164,1,,-,,,,,,,OA23-26,162.534,162.534_230319,correct band is 230219 ,,107,32.3,
11/9/2023,,BP-14,230220,,Female,Juvenile,-,159,2,,-,,,,,,,OA23-40,162.838,162.838_230320,230220,,108,28.44,
11/9/2023,,BP-14,230221,,Female,Juvenile,-,166,2,,-,,,,,,,OA23-37,162.793,162.793_230221,,,113,28.69,
11/9/2023,,AC-31,230869,,Male,Adult,-,200,1,,-,,,,,,,OA23-20,162.461,162.461_230869,,,114,33.25,
11/9/2023,,AC-31,235111,,Female,Juvenile,8 1/2,171,3,,235111,,,,,,,OA23-66,164.197,164.197_235111,,,110,29.86,
11/9/2023,,AC-31,230870,,Female,Juvenile,8,168,1,,-,,,,,,,OA23-34,162.731,162.731_230870,,,109,30/27,
11/9/2023,,AC-31,230871,,Male,Adult,-,182,1,,-,,,,,,,OA23-97,164.98,164.980_230871,,,112,31.22,
11/9/2023,,AC-31,230872,,Male,Juvenile,9,185,1,,-,,,,,,,-,-,#NAME?,,,115,31.95,
11/9/2023,,AC-31,230873,,Male,Juvenile,8 1/2,172,1,,-,,,,,,,O22-197,164.611,164.611_230873,,,112,31.48,
11/9/2023,,AC-31,230874,,Female,Adult,-,177,1,,-,,,,,,,OA23-5,162.156,162.156_230874,,,109,30.81,
11/9/2023,,AC-31,230875,,Male,Juvenile,8,186,1,,-,,,,,,,-,-,#NAME?,,,111,31.83,
11/10/2023,,BP-65,230322,,Male,Juvenile,-,190,1,,-,,,,,,,OA23-78,164.449,164.449_230322,,,114,31.37,
11/10/2023,,BP-65,230323,,Female,Juvenile,-,173,2,,-,,,,,,,OA23-93,164.872,164.872_230323,,,107,30.97,
11/10/2023,,BP-65,230324,,Female,Adult,-,192,1,,-,,,,,,,OA23-94,164.945,164.945_230324,,,114,33.24,
11/10/2023,,BP-65,230325,,Female,Juvenile,-,214,1,,-,,,,,,,OA23-83,164.568,164.568_230325,,,114,30.89,
11/10/2023,,BP-65,230326,,Female,Juvenile,-,181,1,,-,,,,,,,OA23-98,164.989,164.989_230326,,,113,31.59,
11/10/2023,,BP-65,230327,,Female,Juvenile,-,191,1,,-,,,,,,,OA23-74,164.368,164.368_230327,,,110,32.1,
11/10/2023,,BB-26,230574,,Male,Adult,-,190,3,,-,,,,,,,O22-227,164.927,164.927_230574,,,111,30.23,
